COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,GEN_EDS FULFILLED,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,2ND LISTED LECTURE TIME,3RD LISTED LECTURE TIME,DISCUSSION TIME,2ND LISTED DISCUSSION TIME,LAB TIME,2ND LISTED LAB TIME,LECTURE ROOM,2ND LISTED LECTURE ROOM,3RD LISTED LECTURE ROOM,DISCUSSION ROOM,2ND LISTED DISCUSSION ROOM,LAB ROOM,2ND LISTED LAB ROOM,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS 2ND LISTED LECTURE,HAS 3RD LISTED LECTURE,HAS DISCUSSION,HAS 2ND LISTED DISCUSSION,HAS LAB,HAS 2ND LISTED LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
"COMM330","Argumentation and Public Policy","3","3","Reg, P-F, Aud","","0101","Alexandra Grimm","25","0","10","TuTh 11:00am-12:15pm","","","","","","","SQH 1101","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","Contemporary theories of argumentation with special emphasis on methods of formulating and critiquing public policy argument."
"COMM330","Argumentation and Public Policy","3","3","Reg, P-F, Aud","","0201","Andrew Donkor","25","0","8","TuTh 12:30pm-1:45pm","","","","","","","KEY 0100","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","Contemporary theories of argumentation with special emphasis on methods of formulating and critiquing public policy argument."
"COMM331","News Writing and Reporting for Public Relations","3","3","Reg, P-F, Aud","","0101","Taylor Kleiner","18","8","0","MW 11:00am-12:15pm","","","","","","","KNI 1105","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM130 and COMM201","","Must be in Communication program; and (sophomore standing; or junior standing)","JOUR201, COMM231, or COMM331","COMM231","","","Writing and researching news and information media for public relations; laboratory in news-gathering tools and writing techniques for public relations."
"COMM331","News Writing and Reporting for Public Relations","3","3","Reg, P-F, Aud","","0201","Rebecca Theim","18","0","1","MW 9:30am-10:45am","","","","","","","KNI 1105","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM130 and COMM201","","Must be in Communication program; and (sophomore standing; or junior standing)","JOUR201, COMM231, or COMM331","COMM231","","","Writing and researching news and information media for public relations; laboratory in news-gathering tools and writing techniques for public relations."
"COMM345","Foundations of Public Dialogue and Deliberation","3","3","Reg, P-F, Aud","","0101","Katie O'Malley","25","2","0","MW 2:00pm-3:15pm","","","","","","","TLF 0103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM107 or COMM200; and ENGL101","","","","","","","Dialogue and deliberation, a form of relational communication, strengthens democracy in diverse, pluralistic communities. Students analyze case studies and practice relevant skills to support the productive exchange of arguments and work through civic issues."
"COMM351","Public Relations Techniques","3","3","Reg, P-F, Aud","","0101","Gareth Williams","18","0","1","MW 12:30pm-1:45pm","","","","","","","MMH 0100","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM331","","Must be in Communication program","","","","","The techniques of public relations, including news releases, publications and printed materials, audio-visual techniques, speeches and special events. Application of these techniques in laboratory and field projects."
"COMM351","Public Relations Techniques","3","3","Reg, P-F, Aud","","0201","Gareth Williams","18","0","2","MW 2:00pm-3:15pm","","","","","","","MMH 0100","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM331","","Must be in Communication program","","","","","The techniques of public relations, including news releases, publications and printed materials, audio-visual techniques, speeches and special events. Application of these techniques in laboratory and field projects."
"COMM353","New Media Writing for Public Relations","3","3","Reg","","0201","Anani Kuwornu","18","12","0","TuTh 12:30pm-1:45pm","","","","","","","WDS 1127","","","","","","","","1","0","0","0","0","0","0","1","0","0","","Minimum grade of C- in COMM351","","Must be in Communication program","COMM352 or COMM353","COMM352","","","Students learn the uses and influence of new media on public relations practice and expand their ability to write using new and traditional media platforms and tools"
"COMM360","The Rhetoric of Black America","3","3","Reg, P-F, Aud","","0101","Kellen Sharp","25","6","0","TuTh 9:30am-10:45am","","","","","","","TLF 0103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","An historical-critical survey of the rhetoric of Black Americans from the colonial period to the present."
"COMM360","The Rhetoric of Black America","3","3","Reg, P-F, Aud","","0201","Seble Solomon","25","0","2","TuTh 11:00am-12:15pm","","","","","","","TLF 0103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","An historical-critical survey of the rhetoric of Black Americans from the colonial period to the present."
"COMM363","Developing Digital Media: Blogs, Magazines, and their Audiences","3","3","Reg, P-F, Aud","","0101","Rachel Bailey","20","0","0","TuTh 9:30am-10:45am","","","","","","","TLF 0110","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM107 or COMM200, COMM130, and COMM250","","Restricted to COMM majors","","","","","Develop journalistic and digital media production skills while examining how communication theory and periodical methodology combine to create information-sharing communities among targeted audiences. Develop skills for positions in magazine publishing, organizational communication, journalism, marketing, public relations, social media, and advertising."
"COMM363","Developing Digital Media: Blogs, Magazines, and their Audiences","3","3","Reg, P-F, Aud","","0201","Rachel Bailey","20","0","4","TuTh 12:30pm-1:45pm","","","","","","","HBK 1108","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM107 or COMM200, COMM130, and COMM250","","Restricted to COMM majors","","","","","Develop journalistic and digital media production skills while examining how communication theory and periodical methodology combine to create information-sharing communities among targeted audiences. Develop skills for positions in magazine publishing, organizational communication, journalism, marketing, public relations, social media, and advertising."
"COMM365","Social Media & Digital Culture","3","3","Reg, P-F, Aud","","0101","Andrew Lowe Mohammed","25","0","2","TuTh 12:30pm-1:45pm","","","","","","","TLF 1103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","An examination of the relationship between social media, communication, culture, economics, and politics. Emphasizes critical analysis of social media texts, platforms, and technologies. Engages contemporary theories of digital media alongside practical lessons on social media production."
"COMM365","Social Media & Digital Culture","3","3","Reg, P-F, Aud","","0201","Alexandra Grimm","25","0","0","TuTh 2:00pm-3:15pm","","","","","","","KEY 0125","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","An examination of the relationship between social media, communication, culture, economics, and politics. Emphasizes critical analysis of social media texts, platforms, and technologies. Engages contemporary theories of digital media alongside practical lessons on social media production."
"COMM370","Mediated Communication","3","3","Reg, P-F, Aud","","0201","Andrew Boge","30","0","2","TuTh 12:30pm-1:45pm","","","","","","","SQH 1121","","","","","","","","1","0","0","0","0","0","0","1","0","0","","COMM250","","Junior standing or higher","","","","","Analysis and critique of structure, performance, content, effects, and future of mediated communication."
"COMM371","Communication and Digital Media","3","3","Reg, P-F, Aud","","ESG1","Ilse Genovese","25","8","0","TuTh 1:00pm-2:15pm","","","","","","","BLD3 3216","","","","","","","","1","0","0","0","0","0","0","1","0","0","Restricted to students in the Communication Program at USG.","","","Must be in Communication program","","","","","A basic introduction to communication in the digital age. Through class lectures, assignments and projects, students will learn to effectively use new media for the purpose of strategic message creation and management used in the field of communication. Students will apply the basics of visual layout skills and the principles of visual design to create messages using words and images."
"COMM372","Communication, Meaning, and Digital Media","3","3","Reg","","ESG1","Adam Nixon","25","9","0","M 2:00pm-4:30pm","","","","","","","BLD3 3216","","","","","","","","1","0","0","0","0","0","0","1","0","0","Restricted to students in the Communication Program at USG.","","","Must be in Communication program","","","","","An exploration of visual communication and meaning creation. A theoretical and practical application of communication concepts and techniques in the production of visual content."
"COMM373","Communication and Digital Visual Narrative","3","3","Reg, P-F, Aud","","ESG1","Adam Nixon","25","17","0","M 4:45pm-7:15pm","","","","","","","BLD3 3216","","","","","","","","1","0","0","0","0","0","0","1","0","0","Restricted to students in the Communication Program at USG.","","","Must be in Communication program","","","","","Examination of the traditional style of visual communication, its practices and theoretical underpinnings juxtaposed against contemporary digital media aesthetics and techniques. Utilizing a variety of communication skills and new media tools, students will plan, write, shoot, edit, and upload digital visual narratives.Formerly COMM498K. Credit granted for COMM498K or COMM373."
"COMM382","Essentials of Intercultural Communication","3","3","Reg, P-F, Aud","DVCC","0101","Nick Joyce","30","0","2","TuTh 12:30pm-1:45pm","","","","","","","KEY 0102","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","COMM382 or COMM482","","","","Introduction of major theories and concepts of intercultural communication; examination of processes that make up cultural differences; and use of intercultural communication competence skills."
"COMM382","Essentials of Intercultural Communication","3","3","Reg, P-F, Aud","DVCC","0201","Najwa Albaqami","25","0","0","TuTh 3:30pm-4:45pm","","","","","","","TYD 1102","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","COMM382 or COMM482","","","","Introduction of major theories and concepts of intercultural communication; examination of processes that make up cultural differences; and use of intercultural communication competence skills."
